"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Luis Garcia","WSN","53","212","4","16","25","1","0.9%","21.2%",".141",".352",".293",".299",".434",".314",".323","99","-3.2","-3.4","-5.2","-0.1","20391"
"Diego Castillo","PIT","84","257","10","24","25","1","5.1%","27.2%",".167",".235",".201",".245",".368",".265",".287","68","-0.4","-9.9","-0.2","-0.1","19906"
"Albert Pujols","STL","58","191","7","18","24","1","8.9%","16.8%",".175",".244",".235",".314",".410",".314",".323","105","-4.9","-3.7","-4.2","-0.1","1177"
"Andy Ibanez","TEX","40","128","1","13","9","3","7.0%","16.4%",".059",".258",".218",".273",".277",".249",".272","60","1.3","-4.6","-0.8","-0.1","18819"
"Ivan Herrera","STL","11","22","0","0","1","0","9.1%","36.4%",".000",".182",".111",".190",".111",".150",".164","-6","0.0","-2.8","0.7","-0.1","20599"
"Kyle Isbel","KCR","63","168","2","14","13","5","3.6%","26.2%",".095",".263",".203",".238",".297",".235",".275","47","-1.6","-11.7","5.1","-0.1","21614"
"Anthony Alford","PIT","2","4","0","0","0","0","0.0%","50.0%",".000",".500",".250",".250",".250",".221",".035","39","0.0","-0.3","-1.2","-0.1","14329"
"Kevin Smith","OAK","47","151","2","9","13","4","4.6%","27.8%",".122",".237",".180",".216",".302",".226",".239","46","-0.6","-9.8","3.6","-0.1","20242"
"Steele Walker","TEX","5","16","1","1","1","0","12.5%","25.0%",".214",".000",".071",".188",".286",".215",".318","36","0.0","-1.2","-0.8","-0.1","22093"
"Christian Lopes","OAK","4","10","0","0","0","0","10.0%","50.0%",".000",".000",".000",".100",".000",".069",".222","-64","0.1","-1.8","0.0","-0.1","13472"
"Jarred Kelenic","SEA","34","109","4","11","12","4","8.3%","37.6%",".162",".164",".131",".202",".293",".219",".225","42","-0.2","-7.3","2.4","-0.1","22558"
"Austin Allen","OAK","5","16","0","1","0","0","6.3%","56.3%",".000",".200",".071",".188",".071",".143",".153","-12","-0.2","-2.2","0.3","-0.2","18083"
"Willie Calhoun","TEX","18","53","1","7","2","0","15.1%","11.3%",".136",".135",".136",".283",".273",".261",".337","68","-0.2","-2.1","-1.1","-0.2","17838"
"Freddy Fermin","KCR","3","7","0","1","0","0","0.0%","42.9%",".000",".000",".000",".000",".000",".000",".026","-100","-0.2","-1.9","0.2","-0.2","21840"
"Sergio Alcantara","- - -","60","133","3","14","15","0","3.8%","25.6%",".113",".247",".202",".229",".315",".236",".230","48","-0.5","-8.6","2.4","-0.2","16417"
"Vinnie Pasquantino","KCR","32","133","3","9","5","0","10.5%","16.5%",".111",".239",".214",".308",".325",".285",".354","82","-0.8","-3.6","-2.2","-0.2","27676"
"Alan Trejo","COL","11","40","1","6","6","0","2.5%","22.5%",".103",".276",".231",".250",".333",".255",".303","48","0.4","-2.1","-0.9","-0.2","20056"
"Didi Gregorius","PHI","63","232","1","17","19","1","5.6%","15.5%",".093",".246",".210",".263",".304",".251",".269","57","2.0","-9.6","0.0","-0.2","6012"
"Drew Ellis","- - -","7","17","0","2","1","0","5.9%","41.2%",".063",".333",".188",".235",".250",".219",".206","36","0.2","-1.1","-1.2","-0.2","19873"
"Stuart Fairchild","- - -","16","28","1","3","1","0","7.1%","50.0%",".120",".100",".080",".179",".200",".180",".164","12","0.0","-3.0","0.3","-0.2","20321"
"Mike Ford","- - -","22","50","0","1","5","0","18.0%","28.0%",".025",".231",".150",".320",".175",".252",".280","65","0.0","-2.0","-1.4","-0.2","15585"
"Aaron Whitefield","LAA","5","11","0","0","0","0","0.0%","45.5%",".000",".000",".000",".000",".000",".000",".189","-100","-0.1","-2.8","0.7","-0.2","19938"
"Avisail Garcia","MIA","88","342","7","29","30","4","3.8%","27.8%",".090",".305",".232",".269",".322",".261",".280","70","-1.3","-13.5","-0.1","-0.2","5760"
"Joey Votto","CIN","80","328","10","29","38","0","12.2%","26.2%",".175",".283",".221",".335",".396",".326",".325","104","-2.9","-1.2","-11.9","-0.2","4314"
"Steven Duggar","- - -","20","58","0","4","4","5","6.9%","48.3%",".057",".385",".189",".241",".245",".219",".245","40","1.2","-2.9","-0.9","-0.2","17719"
"Victor Reyes","DET","47","159","1","11","14","0","3.8%","23.9%",".092",".360",".276",".302",".368",".293",".299","89","-0.3","-2.2","-4.7","-0.2","15487"
"Chris Okey","CIN","7","13","0","3","0","0","0.0%","38.5%",".000",".286",".167",".231",".167",".191",".200","13","-0.1","-1.4","-0.9","-0.2","19245"
"Richie Palacios","CLE","39","93","0","6","10","1","7.5%","15.1%",".060",".296",".250",".312",".310",".279",".283","80","0.5","-1.6","-3.2","-0.2","24589"
"Alfonso Rivas","CHC","71","201","3","19","24","3","10.0%","31.3%",".085",".336",".232",".313",".316",".283",".273","79","1.1","-3.9","-4.9","-0.2","21560"
"Estevan Florial","NYY","4","12","0","0","0","1","8.3%","33.3%",".000",".000",".000",".083",".000",".057",".334","-75","0.2","-2.2","-0.1","-0.2","19151"
"Steven Souza Jr.","SEA","6","19","0","0","1","0","0.0%","42.1%",".000",".273",".158",".158",".158",".140",".169","-14","-0.3","-2.8","0.2","-0.2","5667"
"Rylan Bannon","BAL","4","15","0","0","0","0","0.0%","33.3%",".000",".222",".143",".200",".143",".166",".174","-2","0.1","-1.6","-0.8","-0.2","19768"
"Yadiel Hernandez","WSN","82","288","8","26","37","2","5.2%","23.3%",".148",".330",".270",".309",".419",".316",".306","101","-5.6","-5.2","-6.6","-0.2","19334"
"Nick Pratto","KCR","16","59","1","2","4","0","13.6%","35.6%",".163",".286",".184",".305",".347",".292",".282","87","-0.4","-1.2","-2.6","-0.2","22117"
"A.J. Pollock","CHW","85","313","5","34","35","1","6.1%","20.8%",".113",".283",".234",".281",".347",".277",".301","79","-0.2","-7.7","-4.3","-0.2","9256"
"Sean Bouchard","COL","3","9","0","1","0","0","22.2%","22.2%",".000",".000",".000",".222",".000",".153",".219","-21","0.0","-1.3","-1.1","-0.2","21270"
"Nick Madrigal","CHC","31","115","0","8","2","1","4.3%","14.8%",".028",".264",".222",".263",".250",".233",".266","45","-0.5","-8.0","2.0","-0.2","20521"
"Josh VanMeter","PIT","57","172","3","15","12","3","10.5%","22.1%",".112",".221",".184",".267",".296",".254",".300","61","0.7","-7.1","-0.9","-0.2","15170"
"Michael Hermosillo","CHC","17","35","0","2","2","0","11.4%","40.0%",".036",".143",".071",".257",".107",".202",".294","24","0.3","-2.9","-0.4","-0.2","16285"
"Ryan O'Hearn","KCR","45","94","1","6","10","0","7.4%","28.7%",".071",".276",".200",".266",".271",".243",".293","52","0.5","-4.6","-0.5","-0.2","16442"
"Travis Swaggerty","PIT","5","9","0","0","0","0","0.0%","44.4%",".000",".200",".111",".111",".111",".098",".056","-44","0.0","-1.5","-0.9","-0.2","24491"
"Tres Barrera","WSN","9","22","0","0","2","0","9.1%","27.3%",".000",".214",".150",".227",".150",".183",".242","11","-0.3","-2.6","-0.3","-0.2","19977"
"Taylor Motter","CIN","2","6","0","0","0","0","0.0%","50.0%",".000",".333",".167",".167",".167",".147",".184","-17","0.0","-0.8","-1.5","-0.2","12399"
"Bobby Dalbec","BOS","96","296","10","31","29","2","8.8%","32.1%",".155",".272",".205",".280",".360",".283",".297","78","1.5","-5.9","-5.6","-0.2","19966"
"Brent Rooker","SDP","2","7","0","0","0","0","0.0%","57.1%",".000",".000",".000",".000",".000",".000",".192","-100","0.0","-1.7","-0.7","-0.2","19627"
"Franchy Cordero","BOS","72","244","4","31","24","4","9.8%","32.0%",".144",".319",".219",".298",".363",".292",".315","84","2.6","-1.8","-8.2","-0.2","14567"
"Austin Romine","- - -","14","37","0","2","0","0","5.4%","27.0%",".029",".250",".176",".222",".206",".196",".163","25","-0.1","-3.4","-0.2","-0.2","5491"
"Phil Gosselin","- - -","23","55","0","6","2","0","3.6%","29.1%",".038",".278",".192",".236",".231",".212",".245","31","-0.4","-4.8","0.7","-0.2","10953"
"Nick Allen","OAK","46","135","1","12","7","1","6.7%","19.3%",".073",".237",".194",".254",".266",".236",".235","53","1.0","-6.2","-0.5","-0.2","22277"
"Max Schrock","CIN","13","27","0","1","1","0","3.7%","22.2%",".000",".200",".154",".185",".154",".156",".203","-11","0.1","-3.4","0.1","-0.2","17750"
"Hanser Alberto","LAD","48","105","2","12","12","0","1.0%","18.1%",".135",".301",".260",".267",".394",".285",".240","84","-0.6","-2.5","-3.4","-0.2","11902"
"Rougned Odor","BAL","92","320","10","34","37","1","5.9%","25.0%",".174",".228",".195",".253",".369",".271",".260","72","0.2","-9.9","-2.6","-0.3","12282"
"Rodolfo Castro","PIT","21","78","1","6","4","2","6.4%","24.4%",".099",".255",".197",".269",".296",".255",".253","62","-0.9","-4.3","-0.8","-0.3","21987"
"Salvador Perez","KCR","63","261","14","28","43","0","3.4%","28.0%",".235",".236",".211",".249",".445",".296",".298","90","-1.8","-4.9","-5.8","-0.3","7304"
"Paul DeJong","STL","27","98","3","8","11","3","7.1%","29.6%",".136",".155",".136",".204",".273",".213",".242","36","1.0","-6.3","0.4","-0.3","18015"
"Kyle Lewis","SEA","16","57","3","6","5","0","8.8%","24.6%",".176",".147",".157",".246",".333",".259",".350","71","-1.0","-2.9","-1.4","-0.3","19508"
"T.J. Friedl","CIN","29","100","0","13","7","5","5.0%","18.0%",".089",".240",".200",".250",".289",".237",".243","44","1.0","-5.6","-0.4","-0.3","19522"
"Matt Davidson","- - -","13","37","2","3","3","0","8.1%","35.1%",".176",".158",".147",".216",".324",".239",".290","52","-0.2","-2.2","-1.6","-0.3","7226"
"LaMonte Wade Jr.","SFG","34","104","3","8","14","0","12.5%","20.2%",".149",".188",".172",".298",".322",".283",".329","83","0.5","-1.6","-4.6","-0.3","18126"
"Gabriel Arias","CLE","6","20","0","2","1","0","5.0%","40.0%",".000",".182",".105",".150",".105",".123",".190","-30","-0.3","-3.3","0.0","-0.3","22563"
"David MacKinnon","LAA","16","43","0","0","6","0","11.6%","27.9%",".000",".269",".189",".279",".189",".224",".288","41","0.0","-2.9","-1.1","-0.3","19625"
"Tyler Nevin","BAL","51","171","2","17","15","0","11.1%","26.3%",".069",".277",".207",".310",".276",".271",".292","72","-1.0","-6.3","-1.8","-0.3","17893"
"Bligh Madris","PIT","21","75","1","7","6","2","5.3%","30.7%",".113",".277",".197",".240",".310",".243",".235","54","0.4","-3.7","-1.6","-0.3","20054"
"Dom Nunez","COL","12","36","0","3","2","0","16.7%","19.4%",".036",".174",".143",".278",".179",".224",".242","26","0.2","-3.0","-1.0","-0.3","15055"
"Bradley Zimmer","TOR","73","86","2","11","3","2","5.8%","38.4%",".133",".150",".107",".212",".240",".212",".256","29","0.6","-6.4","0.9","-0.3","16221"
"Kole Calhoun","TEX","97","350","11","35","43","2","6.0%","30.0%",".152",".274",".211",".269",".363",".278",".305","80","-1.1","-9.1","-4.7","-0.3","11200"
"Niko Goodrum","HOU","15","45","0","2","1","1","4.4%","51.1%",".047",".250",".116",".156",".163",".146",".205","-12","0.8","-4.9","0.7","-0.3","12092"
"Yonny Hernandez","ARI","12","28","0","2","0","2","7.1%","14.3%",".000",".100",".083",".154",".083",".121",".202","-32","0.8","-3.6","-0.2","-0.3","19432"
"Stephen Piscotty","OAK","36","125","5","12","14","2","6.4%","32.8%",".168",".261",".204",".264",".372",".274",".287","80","-0.2","-3.0","-3.8","-0.3","13367"
"Luis Campusano","SDP","4","13","0","1","1","0","0.0%","15.4%",".000",".091",".083",".077",".083",".068",".233","-62","-0.4","-2.9","-0.4","-0.3","22217"
"Jake Fraley","CIN","19","60","2","7","6","1","6.7%","21.7%",".145",".225",".200",".267",".345",".272",".289","67","0.2","-2.1","-2.8","-0.3","19260"
"Korey Lee","HOU","12","26","0","1","4","0","3.8%","34.6%",".080",".250",".160",".192",".240",".191",".120","21","-0.1","-2.4","-1.3","-0.3","25543"
"Austin Meadows","DET","36","147","0","9","11","0","10.9%","11.6%",".078",".288",".250",".347",".328",".307",".376","99","-1.3","-1.4","-6.2","-0.3","15672"
"Kevin Padlo","- - -","10","23","0","0","3","0","4.3%","39.1%",".045",".308",".182",".217",".227",".200",".195","29","0.0","-1.9","-1.8","-0.3","16593"
"Jeter Downs","BOS","14","41","1","4","4","0","2.4%","51.2%",".103",".278",".154",".171",".256",".184",".153","8","0.5","-3.8","-0.5","-0.3","22202"
"Kody Clemens","DET","31","77","3","8","9","1","7.8%","19.5%",".145",".113",".130",".195",".275",".208",".250","30","0.5","-5.7","0.3","-0.3","20572"
"Sebastian Rivero","KCR","7","14","0","0","0","0","7.1%","42.9%",".000",".000",".000",".077",".000",".053",".204","-81","0.1","-2.8","-0.7","-0.3","21735"
"Anthony Bemboom","BAL","22","59","1","4","1","0","10.2%","28.8%",".096",".147",".115",".207",".212",".196",".246","20","0.0","-5.4","0.5","-0.3","13854"
"Heliot Ramos","SFG","7","14","0","2","0","0","7.1%","21.4%",".000",".200",".154",".214",".154",".176",".381","10","0.0","-1.5","-2.1","-0.3","22515"
"Kelvin Gutierrez","BAL","12","33","0","2","3","1","12.1%","24.2%",".036",".200",".143",".250",".179",".208",".284","28","0.0","-2.7","-1.5","-0.3","17468"
"Dee Strange-Gordon","WSN","23","59","0","6","2","3","0.0%","13.6%",".051",".353",".305",".305",".356",".288",".213","82","-0.2","-1.4","-3.8","-0.3","8203"
"Jason Heyward","CHC","48","151","1","15","10","1","7.3%","21.2%",".073",".260",".204",".278",".277",".253",".278","59","-0.2","-7.5","-0.9","-0.3","4940"
"Zach Reks","TEX","16","34","0","3","3","0","0.0%","29.4%",".029",".375",".265",".265",".294",".245",".230","57","-0.2","-1.9","-2.5","-0.3","19667"
"Jonathan Arauz","- - -","15","41","1","3","5","0","2.4%","29.3%",".079",".154",".132",".150",".211",".157",".282","-5","0.2","-5.0","0.4","-0.3","20275"
"Andrelton Simmons","CHC","35","85","0","8","7","4","8.2%","15.3%",".013",".210",".173",".244",".187",".204",".200","25","0.1","-7.4","1.1","-0.3","10847"
"Andrew Knapp","- - -","13","39","0","2","2","0","7.7%","30.8%",".029",".174",".114",".205",".143",".172",".209","7","0.5","-3.8","-1.0","-0.4","14942"
"Alcides Escobar","WSN","42","131","0","12","8","1","3.8%","24.4%",".065",".293",".218",".260",".282",".242",".233","51","0.9","-6.7","-1.2","-0.4","6310"
"Christian Arroyo","BOS","47","146","4","16","13","3","5.5%","13.7%",".143",".264",".248",".303",".391",".305",".347","93","-0.9","-2.1","-6.0","-0.4","16434"
"Bobby Bradley","CLE","8","17","0","1","0","0","0.0%","52.9%",".000",".250",".118",".118",".118",".104",".144","-44","0.0","-2.8","-1.3","-0.4","17278"
"Austin Nola","SDP","70","264","2","25","27","2","8.0%","16.7%",".069",".276",".238",".307",".307",".274",".300","78","-0.8","-7.6","-5.0","-0.4","15941"
"Mickey Moniak","- - -","19","52","0","4","2","0","5.8%","36.5%",".021",".207",".125",".176",".146",".152",".158","-10","0.6","-6.1","0.8","-0.4","19956"
"Mike Moustakas","CIN","70","255","6","26","21","2","9.0%","26.3%",".130",".255",".202",".290",".332",".279",".271","72","-0.4","-8.7","-3.8","-0.4","4892"
"Kurt Suzuki","LAA","35","115","2","8","11","0","9.6%","19.1%",".088",".215",".186",".270",".275",".249",".261","58","-0.8","-6.3","-1.1","-0.4","8259"
"Hoy Park","PIT","22","59","2","7","6","1","6.8%","25.4%",".160",".257",".220",".281",".380",".286",".271","83","0.9","-0.3","-5.5","-0.4","18027"
"Abraham Toro","SEA","83","282","8","30","26","1","7.1%","16.7%",".143",".180",".174",".234",".318",".242",".292","58","-1.3","-14.6","1.8","-0.4","19844"
"Greg Allen","PIT","8","27","0","2","1","1","0.0%","37.0%",".037",".176",".111",".111",".148",".112",".189","-35","0.1","-4.2","-0.7","-0.4","16623"
"Yolmer Sanchez","BOS","13","40","0","1","2","0","12.5%","30.0%",".000",".091",".059",".179",".059",".134",".204","-27","-0.9","-6.7","1.4","-0.4","11602"
"Guillermo Heredia","ATL","47","71","3","9","6","0","8.5%","40.8%",".200",".182",".138",".211",".338",".241",".231","49","0.3","-4.0","-2.5","-0.4","18721"
"Stephen Vogt","OAK","35","101","5","10","12","0","7.9%","25.7%",".169",".148",".157",".228",".326",".243",".300","58","0.2","-4.6","-2.7","-0.4","5000"
"Alex Dickerson","ATL","13","36","1","3","2","0","8.3%","25.0%",".091",".130",".121",".194",".212",".189",".297","14","-0.6","-4.3","-1.1","-0.4","12649"
"Cooper Hummel","ARI","50","149","2","14","11","4","13.4%","31.5%",".124",".250",".171",".282",".295",".263",".297","65","0.6","-5.6","-3.6","-0.4","19458"
"Jose Rojas","LAA","8","24","0","1","1","0","0.0%","33.3%",".083",".188",".125",".125",".208",".142",".218","-17","-0.1","-3.3","-1.7","-0.4","19331"
"Jackie Bradley Jr.","BOS","92","290","3","21","29","2","5.9%","20.0%",".111",".257",".210",".257",".321",".255",".270","58","-1.3","-15.0","1.5","-0.5","12984"
"Randal Grichuk","COL","92","351","10","37","53","3","5.1%","25.1%",".155",".310",".250",".293",".405",".304",".270","81","-1.1","-9.0","-7.5","-0.5","10243"
"Jack Mayfield","LAA","23","74","1","8","6","1","4.1%","23.0%",".086",".231",".186",".230",".271",".224",".221","40","-0.5","-5.5","-1.4","-0.5","15402"
"Kevin Plawecki","BOS","41","115","1","9","6","0","9.6%","19.1%",".070",".205",".170",".263",".240",".235",".262","44","-1.0","-8.3","0.1","-0.5","13807"
"Justin Upton","SEA","17","57","1","2","3","0","10.5%","40.4%",".083",".208",".125",".263",".208",".231",".249","51","-1.8","-4.9","-1.4","-0.5","5222"
"Eddy Alvarez","LAD","14","27","0","1","3","1","0.0%","33.3%",".000",".235",".160",".154",".160",".136",".179","-17","-0.1","-3.8","-1.7","-0.5","16959"
"Tommy La Stella","SFG","42","140","2","14","11","0","4.3%","15.7%",".137",".275",".244",".279",".382",".286",".278","85","-0.9","-3.3","-6.3","-0.5","12371"
"Willians Astudillo","MIA","21","55","1","5","4","1","1.8%","5.5%",".056",".240",".241",".255",".296",".243",".265","57","-0.4","-3.1","-3.6","-0.5","15608"
"Sam Hilliard","COL","54","158","2","18","13","3","9.5%","27.2%",".093",".227",".171",".253",".264",".236",".296","35","1.3","-10.9","0.6","-0.5","17954"
"Oscar Mercado","- - -","55","128","4","17","16","2","3.9%","22.7%",".165",".236",".207",".242",".372",".265",".258","70","0.0","-4.3","-4.6","-0.5","16375"
"Elias Diaz","COL","73","265","6","18","31","0","7.5%","20.8%",".137",".269",".228",".291",".365",".289",".278","71","-2.4","-11.6","-2.4","-0.5","11680"
"Michael Perez","PIT","39","116","6","8","11","1","6.9%","22.4%",".168",".133",".150",".209",".318",".233",".283","47","-0.7","-7.9","-1.1","-0.5","12977"
"Ernie Clement","CLE","59","158","0","16","6","0","7.0%","15.2%",".021",".242",".203",".268",".224",".228",".281","44","-0.7","-10.8","0.7","-0.5","20352"
"Frank Schwindel","CHC","72","283","8","23","36","0","6.4%","19.4%",".133",".267",".236",".283",".369",".284",".284","80","-1.8","-8.6","-6.2","-0.5","15351"
"Michael Papierski","- - -","28","72","0","6","1","0","11.1%","27.8%",".000",".209",".143",".239",".143",".190",".218","13","-0.6","-7.9","0.3","-0.5","21386"
"Tyler Wade","LAA","67","163","1","22","8","8","6.1%","20.2%",".054",".274",".218",".272",".272",".247",".248","56","-0.2","-8.2","-2.1","-0.5","15730"
"Tucker Barnhart","DET","66","204","0","8","11","0","7.4%","28.9%",".032",".295",".202",".265",".234",".230",".210","45","-1.2","-13.9","2.3","-0.5","10200"
"Vidal Brujan","TBR","46","152","2","11","15","4","7.9%","23.7%",".080",".206",".167",".230",".246",".216",".235","41","-1.0","-11.2","1.2","-0.5","20536"
"Travis Demeritte","ATL","26","96","3","9","6","0","6.3%","33.3%",".124",".291",".213",".260",".337",".263",".264","64","-1.5","-5.5","-2.9","-0.5","15958"
"Gavin Sheets","CHW","74","255","9","19","26","0","6.7%","20.0%",".162",".257",".231",".290",".393",".300",".284","95","-2.8","-4.3","-9.1","-0.5","19901"
"Juan Lagares","LAA","20","62","0","4","0","0","3.2%","24.2%",".067",".244",".183",".210",".250",".203",".242","26","0.0","-5.3","-2.0","-0.6","5384"
"Jason Castro","HOU","34","88","1","6","3","1","9.1%","45.5%",".064",".211",".115",".205",".179",".183",".239","15","0.2","-8.2","0.0","-0.6","8722"
"Ehire Adrianza","WSN","31","94","0","5","7","1","8.5%","23.4%",".024",".238",".179",".255",".202",".215",".264","33","0.7","-6.7","-2.0","-0.6","8418"
