"Name","Team","W","L","SV","G","GS","IP","K/9","BB/9","HR/9","BABIP","LOB%","GB%","HR/FB","vFA (pi)","ERA","xERA","FIP","xFIP","WAR","playerid"
"David McKay","- - -","0","0","0","4","0","6.2","4.05","5.40","1.35",".292","66.0%","44.0%","10.0%","92.4","6.75","8.75","5.96","6.23","-0.1","19814"
"Dillon Peters","PIT","5","2","0","22","4","39.1","5.95","3.89","1.14",".256","71.1%","43.0%","10.4%","93.1","4.58","4.49","4.74","4.89","-0.1","18790"
"Chris Ellis","BAL","0","0","0","2","2","4.1","4.15","12.46","0.00",".313","58.3%","50.0%","0.0%","93.0","10.38","6.66","7.04","8.74","-0.1","16125"
"Paolo Espino","WSN","0","9","0","42","19","113.1","7.31","1.91","1.91",".310","75.4%","39.1%","16.0%","88.5","4.84","4.78","4.93","4.14","-0.1","8246"
"Cole Sands","MIN","0","3","1","11","3","30.2","8.22","3.82","1.17",".326","67.5%","44.4%","9.8%","91.7","5.87","4.43","4.74","5.03","-0.1","21461"
"Luke Barker","MIL","0","0","0","3","0","4.0","6.75","0.00","4.50",".357","47.6%","50.0%","66.7%","91.0","11.25","13.76","8.11","2.72","-0.1","19609"
"Stephen Nogosek","NYM","1","1","0","12","0","22.0","8.59","2.86","1.64",".258","80.4%","33.3%","12.1%","95.0","2.45","3.89","4.66","4.52","-0.1","19545"
"Cole Waites","SFG","0","0","0","7","0","5.2","6.35","6.35","1.59",".313","93.0%","41.2%","14.3%","96.0","3.18","4.84","6.11","5.65","-0.1","25665"
"Xzavion Curry","CLE","0","1","0","2","2","9.1","2.89","5.79","0.96",".333","69.9%","29.7%","7.1%","92.2","5.79","6.66","6.11","6.94","-0.1","25595"
"Yoan Lopez","NYM","1","0","0","8","0","11.0","8.18","4.09","1.64",".364","69.8%","40.0%","11.8%","95.9","5.73","4.02","5.29","5.22","-0.1","17181"
"Blake Taylor","HOU","1","1","0","19","0","16.0","5.06","5.63","0.56",".259","77.2%","45.5%","6.3%","92.7","3.94","4.31","4.86","5.53","-0.1","16418"
"Brandon Bielak","HOU","0","0","0","5","0","12.1","8.76","2.92","1.46",".273","85.5%","51.4%","13.3%","93.4","3.65","4.25","4.98","4.67","-0.1","19866"
"Alejo Lopez","CIN","0","0","0","3","0","2.2","0.00","0.00","6.75",".000","100.0%","20.0%","25.0%","66.7","6.75","5.60","12.86","7.56","-0.1","21127"
"Jarlin Garcia","SFG","1","4","1","58","0","65.0","7.75","2.49","1.38",".270","69.2%","39.1%","11.5%","93.7","3.74","4.28","4.27","4.25","-0.1","18282"
"Cody Poteet","MIA","0","1","0","12","2","28.0","6.75","3.54","1.29",".244","77.5%","51.2%","16.0%","95.0","3.86","4.74","4.65","4.11","-0.1","18769"
"Ross Detwiler","CIN","0","2","1","30","0","26.1","9.57","3.42","1.71",".342","83.8%","38.3%","19.2%","92.5","4.44","5.42","4.94","3.93","-0.1","2859"
"Steven Okert","MIA","5","5","0","60","0","51.1","11.05","4.56","1.23",".229","83.9%","35.0%","13.0%","93.7","2.81","3.22","4.36","4.14","-0.1","13580"
"James Naile","STL","0","0","0","7","0","9.0","5.00","2.00","2.00",".214","69.4%","50.0%","22.2%","91.4","5.00","5.71","5.56","4.15","-0.1","18186"
"Corbin Martin","ARI","0","1","0","7","2","22.1","8.46","4.84","1.21",".338","70.1%","29.9%","10.7%","94.0","4.84","6.74","4.59","4.70","-0.1","19884"
"Ethan Small","MIL","0","0","0","2","2","6.1","9.95","11.37","1.42",".412","75.3%","33.3%","16.7%","91.1","7.11","8.43","6.74","6.09","-0.1","26364"
"Adam Kolarek","OAK","0","1","0","15","0","17.2","4.58","4.08","0.51",".328","74.3%","69.5%","11.1%","89.9","4.58","4.71","4.70","4.72","-0.1","10843"
"Spencer Patton","TEX","0","0","0","7","0","7.0","6.43","3.86","1.29",".167","78.9%","52.6%","14.3%","92.4","3.86","3.41","5.68","5.31","-0.1","12361"
"Bryse Wilson","PIT","3","9","0","25","20","115.2","6.15","2.49","1.56",".304","64.1%","43.3%","14.8%","92.9","5.52","5.53","5.06","4.54","-0.1","19990"
"Emilio Pagan","MIN","4","6","9","59","0","63.0","12.00","3.71","1.71",".318","72.6%","40.4%","18.5%","95.6","4.43","3.91","4.21","3.26","-0.1","14771"
"Josh Fleming","TBR","2","5","0","10","3","35.0","7.46","3.09","1.29",".402","51.7%","63.8%","20.8%","92.6","6.43","4.37","4.43","3.59","-0.1","20418"
"Diego Castillo","PIT","0","0","0","2","0","2.0","4.50","13.50","4.50",".556","23.3%","70.0%","50.0%","65.5","36.00","11.08","14.61","9.59","-0.1","19906"
"Ryan Pepiot","LAD","3","0","0","9","7","36.1","10.40","6.69","1.49",".244","86.1%","26.4%","12.0%","93.9","3.47","4.31","5.42","5.32","-0.1","26221"
"Andres Machado","WSN","2","0","0","51","0","59.1","6.98","3.94","1.06",".267","69.7%","43.3%","11.1%","95.7","3.34","5.31","4.51","4.55","-0.1","14681"
"Connor Sadzeck","MIL","0","0","0","2","0","3.0","6.00","3.00","6.00",".250","90.9%","10.0%","25.0%","94.9","9.00","8.28","11.45","6.73","-0.1","13483"
"Jeremy Beasley","TOR","0","0","0","9","0","15.0","11.40","3.00","2.40",".294","77.9%","28.9%","20.0%","95.2","4.80","3.27","5.45","3.95","-0.1","20205"
"Dee Strange-Gordon","WSN","0","0","0","1","0","1.0","0.00","27.00","9.00",".333","65.2%","25.0%","33.3%","56.9","27.00","28.92","28.11","19.56","-0.1","8203"
"Max Schrock","CIN","0","0","0","1","0","1.0","0.00","0.00","18.00",".625","47.6%","10.0%","100.0%","57.0","45.00","34.26","29.11","6.07","-0.1","17750"
"Devin Smeltzer","MIN","5","2","0","15","12","70.1","5.12","2.43","1.66",".252","82.8%","38.6%","12.7%","89.4","3.71","4.34","5.23","4.98","-0.1","19487"
"Silvino Bracho","ATL","0","0","0","3","0","4.1","8.31","2.08","4.15",".100","90.9%","41.7%","40.0%","93.1","6.23","7.27","8.65","4.36","-0.1","15051"
"Yadier Molina","STL","0","0","0","2","0","2.0","4.50","0.00","9.00",".444","62.5%","27.3%","66.7%","68.0","18.00","9.47","15.11","4.33","-0.1","7007"
"Ian Hamilton","MIN","0","0","0","1","0","2.2","0.00","3.38","3.38",".222","76.9%","30.0%","33.3%","93.8","6.75","6.01","9.11","5.90","-0.1","19261"
"Nicky Lopez","KCR","0","0","0","1","0","1.0","0.00","0.00","18.00",".250","100.0%","33.3%","66.7%","68.4","18.00","27.66","29.11","7.56","-0.1","19339"
"Angel De Jesus","DET","0","0","0","8","0","12.2","4.97","2.84","1.42",".179","98.4%","36.6%","9.1%","94.4","2.13","4.74","5.48","6.00","-0.1","22323"
"Jackson Tetreault","WSN","2","2","0","4","4","21.0","3.86","4.29","1.71",".260","65.7%","40.3%","13.3%","94.5","5.14","7.41","6.16","5.80","-0.1","20565"
"Yunior Marte","SFG","1","1","0","39","0","48.0","8.25","4.13","0.94",".307","63.2%","48.6%","11.9%","97.7","5.44","3.83","4.38","4.33","-0.1","14416"
"Brian Moran","LAA","0","0","0","1","0","0.1","0.00","27.00","27.00",".667","76.9%","25.0%","100.0%","84.5","54.00","21.67","51.11","16.56","-0.1","9646"
"Hanser Alberto","LAD","0","0","0","10","0","11.0","0.82","2.45","1.64",".200","80.4%","19.0%","7.4%","64.8","4.09","4.71","6.39","7.66","-0.1","11902"
"Reed Garrett","WSN","0","1","0","7","0","9.1","5.79","7.71","0.96",".364","68.0%","51.5%","10.0%","96.0","6.75","6.41","6.11","6.31","-0.1","16866"
"Oliver Perez","ARI","1","1","0","7","0","4.0","2.25","2.25","2.25",".350","11.6%","40.0%","11.1%","88.6","15.75","6.21","7.36","7.44","-0.1","1514"
"Rico Garcia","BAL","0","0","0","6","0","8.0","2.25","3.38","2.25",".214","85.4%","30.0%","11.8%","95.4","4.50","4.59","6.99","6.88","-0.1","20023"
"Ernie Clement","CLE","0","0","0","2","0","2.0","0.00","0.00","9.00",".444","62.5%","45.5%","66.7%","70.0","18.00","11.91","16.11","5.33","-0.1","20352"
"Matthew Festa","SEA","2","0","2","53","0","54.0","10.67","3.00","1.67",".264","75.5%","38.6%","16.9%","92.6","4.17","3.72","4.26","3.47","-0.1","19330"
"Luis Torrens","SEA","1","0","0","2","0","2.0","0.00","0.00","4.50",".222","62.5%","30.0%","16.7%","80.3","4.50","11.28","9.61","7.56","-0.1","15905"
"Trevor Gott","MIL","3","4","0","45","0","45.2","8.67","2.36","1.58",".227","64.4%","43.7%","15.7%","95.3","4.14","2.94","4.45","3.83","-0.1","15046"
"Albert Pujols","STL","0","0","0","1","0","1.0","0.00","9.00","18.00",".250","0.0%","33.3%","100.0%","59.5","36.00","9.02","32.11","9.07","-0.1","1177"
"Jose Ruiz","CHW","1","0","0","63","0","60.2","10.09","4.90","1.34",".284","73.6%","42.1%","13.4%","97.0","4.60","4.31","4.43","4.14","-0.1","14552"
"Jake McGee","- - -","1","3","3","42","0","37.0","6.08","2.92","1.46",".292","53.8%","27.2%","8.6%","94.3","6.81","5.14","4.84","5.54","-0.1","7550"
"Tanner Tully","CLE","0","0","0","3","0","6.0","3.00","9.00","1.50",".333","79.4%","36.4%","10.0%","91.0","6.00","8.54","7.61","7.91","-0.1","19518"
"Tyler Clippard","WSN","0","0","0","4","0","5.0","7.20","7.20","1.80",".313","77.6%","37.5%","11.1%","87.5","7.20","4.59","8.31","8.38","-0.1","5640"
"Domingo Tapia","OAK","0","0","0","11","0","17.0","6.35","7.41","0.53",".387","62.2%","48.4%","5.3%","97.9","8.47","4.91","5.11","6.00","-0.1","12178"
"Tyler Matzek","ATL","4","2","1","42","0","43.2","7.42","5.98","0.62",".202","68.2%","33.0%","5.1%","94.1","3.50","4.25","4.49","5.59","-0.1","10058"
"Will Smith","- - -","0","2","5","65","0","59.0","9.92","3.81","1.37",".306","69.1%","35.2%","12.2%","92.1","3.97","3.57","4.27","4.14","-0.1","8048"
"Collin Snider","KCR","4","2","0","42","0","34.1","5.77","3.93","0.79",".339","60.6%","51.4%","11.1%","","6.55","6.01","4.45","4.48","-0.1","23307"
"Albert Abreu","- - -","2","2","0","33","0","38.2","8.84","5.12","1.16",".288","84.9%","51.9%","15.6%","98.2","3.26","4.40","4.77","4.31","-0.1","17485"
"Tyson Miller","TEX","1","2","0","4","2","10.2","6.75","6.75","0.84",".405","48.8%","44.7%","9.1%","","10.97","5.28","5.64","5.95","-0.1","19976"
"Kaleb Ort","BOS","1","2","1","25","0","28.1","8.58","4.76","1.27",".360","62.5%","30.7%","9.8%","96.3","6.35","5.35","4.84","5.15","-0.1","20061"
"Nick Vespi","BAL","5","0","1","25","0","26.1","9.57","2.73","1.71",".343","83.9%","42.7%","21.7%","88.5","4.10","5.49","4.48","3.31","-0.1","21093"
"Chi Chi Gonzalez","- - -","0","1","0","7","5","23.0","5.87","2.74","1.96",".319","71.4%","41.6%","16.7%","92.6","5.87","5.67","5.55","4.65","-0.1","14663"
"Anthony Bender","MIA","1","3","6","22","0","19.1","7.91","3.72","1.40",".286","87.2%","53.8%","25.0%","98.1","3.26","4.84","4.77","3.67","-0.1","19742"
"Andrew Kittredge","TBR","3","1","5","17","0","20.0","6.30","0.90","1.80",".200","87.7%","45.8%","16.7%","96.5","3.15","2.94","4.61","3.79","-0.2","12828"
"Frank German","BOS","0","0","0","5","0","4.0","9.00","9.00","4.50",".385","36.6%","53.3%","50.0%","97.9","18.00","7.00","10.61","5.59","-0.2","24750"
"Cole Sulser","MIA","1","4","2","39","0","34.0","10.06","4.24","1.59",".371","68.7%","40.2%","18.2%","91.8","5.29","4.97","4.58","3.73","-0.2","15256"
"Matt Koch","SEA","0","0","0","4","0","4.1","6.23","2.08","4.15",".231","62.5%","20.0%","25.0%","94.0","8.31","5.97","8.42","5.15","-0.2","13420"
"Anthony Gose","CLE","3","0","0","22","0","21.0","12.00","6.00","1.71",".244","69.7%","26.5%","16.0%","97.3","4.71","5.04","5.07","4.35","-0.2","5097"
"Luis Perdomo","MIL","3","0","0","14","0","23.2","4.56","1.14","1.52",".263","80.4%","62.5%","21.1%","","3.80","4.91","4.80","3.79","-0.2","14682"
"Aaron Fletcher","PIT","0","1","0","9","0","11.2","4.63","3.09","1.54",".216","56.3%","43.6%","12.5%","","6.94","5.49","6.11","5.92","-0.2","22052"
"Jared Koenig","OAK","1","3","0","10","5","39.1","5.03","3.43","0.92",".275","64.3%","48.5%","9.1%","89.3","5.72","5.14","4.84","5.18","-0.2","27517"
"Francisco Perez","WSN","0","0","0","10","0","8.2","7.27","9.35","2.08",".367","78.1%","43.8%","15.4%","93.3","7.27","8.43","7.61","6.83","-0.2","21018"
"JoJo Romero","- - -","0","0","0","17","0","16.1","9.37","5.51","1.65",".270","74.5%","60.5%","33.3%","95.6","4.96","4.84","5.26","3.68","-0.2","19574"
"Austin Warren","LAA","3","0","0","14","0","16.0","5.06","2.81","1.69",".302","70.7%","37.7%","12.5%","93.9","5.63","7.45","5.36","5.15","-0.2","24937"
"Sam Clay","- - -","0","0","0","7","0","5.1","8.44","6.75","1.69",".200","56.6%","86.7%","50.0%","","8.44","6.01","8.18","6.29","-0.2","16279"
"Carlos Hernandez","KCR","0","5","0","27","7","56.0","5.63","4.98","1.13",".339","59.4%","37.6%","8.6%","97.0","7.39","5.28","5.20","5.72","-0.2","22713"
"Jared Solomon","CIN","0","0","0","9","0","8.1","9.72","5.40","3.24",".238","40.8%","29.2%","21.4%","95.6","10.80","2.57","7.79","5.60","-0.2","23425"
"Huascar Ynoa","ATL","0","2","0","2","2","6.2","10.80","8.10","2.70",".429","49.3%","52.2%","33.3%","96.7","13.50","10.18","7.31","4.75","-0.2","20468"
"Sam Howard","PIT","0","0","0","3","0","2.0","4.50","18.00","4.50",".200","89.3%","33.3%","25.0%","91.8","9.00","11.70","16.11","12.57","-0.2","16265"
"Nick Gordon","MIN","0","0","0","4","0","3.2","0.00","9.82","4.91",".421","44.6%","14.3%","16.7%","73.0","22.09","7.22","13.48","11.23","-0.2","16337"
"Oliver Ortega","LAA","1","3","1","27","0","34.0","8.74","4.76","1.32",".297","75.0%","49.5%","20.0%","96.2","3.71","5.04","4.76","3.94","-0.2","21025"
"Jerad Eickhoff","PIT","0","1","0","1","1","4.1","8.31","2.08","4.15",".471","35.7%","42.1%","28.6%","89.6","20.77","8.54","10.04","6.43","-0.2","12664"
"Jesus Cruz","ATL","0","0","0","7","0","8.2","6.23","4.15","3.12",".200","79.5%","46.4%","27.3%","94.8","6.23","5.67","7.96","5.34","-0.2","20042"
"Aaron Brooks","STL","0","0","0","5","0","9.1","6.75","1.93","2.89",".267","61.2%","39.4%","23.1%","93.8","7.71","10.18","6.76","4.64","-0.2","12272"
"Brent Suter","MIL","5","3","0","54","0","66.2","7.16","2.97","1.22",".265","72.4%","45.0%","13.0%","86.5","3.78","3.72","4.40","4.18","-0.2","13942"
"Anibal Sanchez","WSN","4","6","0","14","14","69.1","6.23","4.28","1.69",".216","78.6%","37.9%","14.3%","89.4","4.28","4.65","5.77","5.27","-0.2","3284"
"Francisco Morales","PHI","0","0","1","3","0","5.0","5.40","10.80","1.80",".100","52.6%","72.7%","33.3%","95.3","7.20","7.59","8.71","7.00","-0.2","22913"
"Yohan Ramirez","- - -","4","1","1","30","0","37.1","7.71","4.82","0.96",".267","74.4%","49.5%","12.9%","94.5","4.58","4.71","4.88","4.72","-0.2","19444"
"Garrett Stubbs","PHI","0","0","0","4","0","3.2","2.45","2.45","7.36",".308","26.3%","50.0%","50.0%","83.1","17.18","11.49","14.02","5.81","-0.2","18067"
"Arodys Vizcaino","KCR","0","0","0","7","0","5.2","4.76","11.12","1.59",".167","72.9%","26.3%","10.0%","97.3","6.35","9.24","8.05","8.37","-0.2","5498"
"A.J. Ladwig","MIA","0","0","0","1","0","3.1","0.00","0.00","5.40",".308","62.5%","46.7%","50.0%","91.1","10.80","24.38","10.91","4.89","-0.2","16266"
"Manuel Rodriguez","CHC","2","0","4","14","0","13.2","5.27","5.93","0.66",".231","73.9%","52.5%","11.1%","95.3","3.29","5.38","4.87","4.89","-0.2","20794"
"Sam Selman","OAK","0","0","0","16","0","18.1","8.84","2.45","1.96",".255","73.2%","33.3%","15.4%","89.4","4.91","3.64","4.97","4.23","-0.2","13397"
"A.J. Alexy","TEX","1","1","0","4","0","7.0","7.71","11.57","1.29",".409","56.8%","47.8%","33.3%","94.4","11.57","8.28","7.11","5.89","-0.2","22343"
"Garrett Hill","DET","3","3","0","17","8","60.1","5.97","4.33","1.19",".247","76.2%","36.5%","9.2%","92.2","4.03","5.75","5.15","5.56","-0.2","25097"
"Kirby Yates","ATL","0","0","0","9","0","7.0","7.71","6.43","2.57",".200","85.4%","36.4%","14.3%","93.4","5.14","4.78","7.26","6.50","-0.2","9073"
"Kodi Whitley","STL","2","0","0","14","0","12.2","8.53","6.39","1.42",".265","72.9%","41.7%","14.3%","93.6","5.68","6.45","5.88","5.46","-0.2","19731"
"Wil Myers","SDP","0","0","0","4","0","3.2","0.00","0.00","7.36",".083","100.0%","20.0%","27.3%","59.6","7.36","6.41","14.57","8.37","-0.2","10047"
"Zack Britton","NYY","0","0","0","3","0","0.2","13.50","81.00","0.00",".500","85.7%","50.0%","0.0%","92.2","13.50","20.25","27.11","27.11","-0.2","3240"
"Chase De Jong","PIT","6","3","1","42","0","71.2","7.41","3.77","1.26",".222","86.3%","33.5%","10.2%","93.0","2.64","3.89","4.75","4.96","-0.2","15036"
"Eduard Bazardo","BOS","1","0","0","12","0","16.1","6.06","2.20","2.20",".182","100.0%","41.7%","19.0%","94.3","2.76","3.94","6.05","4.77","-0.2","20997"
"Ronald Bolanos","KCR","0","0","0","8","0","18.1","5.89","5.89","0.98",".310","80.7%","51.7%","11.1%","93.5","4.42","6.13","5.68","5.71","-0.2","20041"
"Connor Seabold","BOS","0","4","0","5","5","18.1","9.33","3.93","2.45",".476","56.4%","29.4%","15.2%","92.2","11.29","5.60","6.39","5.51","-0.2","19695"
"Luis Frias","ARI","1","1","0","15","0","17.0","7.41","9.00","0.53",".386","53.0%","39.7%","4.5%","96.8","10.59","5.78","5.41","6.56","-0.2","21997"
"Jhoulys Chacin","COL","4","2","0","35","0","47.1","7.04","3.99","1.33",".316","49.9%","39.2%","11.7%","92.8","7.61","4.74","4.93","4.88","-0.2","2608"
"Elvis Peguero","LAA","0","0","0","13","0","17.1","6.23","2.60","2.08",".339","53.6%","50.8%","21.1%","","7.27","5.11","5.59","4.22","-0.2","21652"
"Brett Phillips","TBR","0","0","0","3","0","4.0","0.00","4.50","6.75",".353","44.1%","25.0%","25.0%","","18.00","39.45","14.36","9.06","-0.2","14735"
"Aroldis Chapman","NYY","4","4","9","43","0","36.1","10.65","6.94","0.99",".238","73.8%","35.6%","10.0%","97.5","4.46","4.46","4.57","4.77","-0.2","10233"
"Kervin Castro","- - -","0","1","0","10","0","12.1","8.03","5.11","2.19",".333","44.9%","43.6%","21.4%","92.9","10.22","5.67","6.19","4.71","-0.2","21656"
"Erich Uelmen","CHC","2","1","1","25","0","27.0","7.00","4.00","1.00",".275","72.2%","47.6%","10.0%","93.8","4.67","4.05","5.00","5.20","-0.2","20323"
"Chase Silseth","LAA","1","3","0","7","7","28.2","7.53","3.77","2.20",".306","69.1%","46.2%","25.0%","95.6","6.59","6.57","5.97","4.25","-0.2","30074"
"Brendon Little","CHC","0","1","0","1","0","0.2","0.00","13.50","13.50",".333","38.5%","50.0%","50.0%","","40.50","9.59","31.61","16.56","-0.2","21574"
"Tyler Beede","- - -","2","5","0","31","5","61.1","5.72","4.26","1.03",".312","71.4%","48.1%","10.4%","95.9","5.14","4.84","4.99","5.12","-0.2","16981"
"Norge Ruiz","OAK","0","1","0","14","0","19.0","8.53","3.32","1.89",".413","68.9%","36.4%","17.4%","93.0","7.11","7.04","5.38","4.43","-0.2","19580"
"Louis Head","- - -","0","0","1","28","0","28.2","8.16","4.71","1.26",".318","69.0%","28.9%","9.5%","93.6","6.28","4.65","5.21","5.56","-0.2","13259"
"Colin Poche","TBR","4","2","7","65","0","58.2","9.82","3.38","1.69",".238","72.8%","31.8%","14.3%","93.5","3.99","3.51","4.54","4.05","-0.2","19403"
"Frank Schwindel","CHC","0","0","0","3","0","3.0","0.00","3.00","12.00",".308","88.2%","5.9%","36.4%","59.0","18.00","16.18","21.45","9.54","-0.2","15351"
"Miguel Yajure","PIT","1","1","1","12","1","24.1","5.92","5.92","1.11",".341","51.3%","43.5%","10.7%","93.0","8.88","7.88","5.62","5.72","-0.3","21111"
"Adrian Martinez","OAK","4","6","0","12","12","57.2","8.27","2.97","2.03",".327","67.3%","41.3%","19.7%","","6.24","5.38","5.35","4.11","-0.3","21023"
"Art Warren","CIN","2","3","3","39","0","36.0","10.00","5.50","1.50",".326","60.8%","37.6%","14.6%","93.6","6.50","4.81","5.06","4.58","-0.3","18251"
"Thomas Hatch","TOR","0","1","0","1","1","4.2","7.71","3.86","5.79",".563","46.3%","52.6%","75.0%","94.5","19.29","10.31","11.68","4.60","-0.3","19264"
"Calvin Faucher","TBR","2","3","1","22","0","21.1","8.86","4.22","1.69",".338","66.9%","40.6%","16.7%","95.5","5.48","6.01","5.13","4.36","-0.3","20116"
"Phillip Diehl","CIN","0","0","0","5","0","5.2","4.76","4.76","4.76",".263","58.8%","22.7%","23.1%","91.5","11.12","8.96","10.52","7.04","-0.3","20030"
"R.J. Alvarez","NYM","0","1","0","1","0","2.1","7.71","11.57","7.71",".333","95.2%","25.0%","50.0%","93.3","11.57","21.94","16.40","7.79","-0.3","13401"
"Miguel Sanchez","MIL","1","1","0","12","0","13.1","6.08","5.40","2.03",".237","82.3%","58.5%","27.3%","94.3","4.05","4.91","6.49","4.78","-0.3","20074"
"Zack Littell","SFG","3","3","1","39","0","44.1","7.92","2.64","1.62",".310","72.8%","43.4%","14.5%","94.4","5.08","3.64","4.65","4.14","-0.3","15823"
"Jake Bird","COL","2","4","0","38","0","47.2","7.93","4.34","1.32",".281","69.1%","55.7%","20.6%","","4.91","4.78","4.96","4.11","-0.3","21267"
"Jose Marte","LAA","0","0","0","11","0","11.0","12.27","14.73","1.64",".261","73.3%","16.0%","16.7%","96.6","7.36","7.78","7.66","6.91","-0.3","21761"
"Travis Lakins Sr.","BAL","0","1","0","6","0","10.1","6.97","5.23","2.61",".344","59.5%","34.3%","20.0%","94.3","9.58","8.96","7.37","5.75","-0.3","18600"
"J.B. Wendelken","ARI","2","1","0","29","0","29.0","6.52","4.34","1.24",".256","64.0%","44.2%","15.4%","94.8","5.28","6.33","5.01","4.54","-0.3","14506"
"Jacob Barnes","- - -","3","1","0","23","0","22.1","4.84","3.63","1.21",".282","67.1%","50.7%","13.0%","95.4","5.64","4.78","5.26","5.04","-0.3","12323"
"Jake Brentz","KCR","0","3","0","8","0","5.1","15.19","18.56","1.69",".588","34.0%","29.4%","25.0%","96.3","23.63","10.88","8.36","7.04","-0.3","17783"
"Justin Bruihl","LAD","1","1","1","24","0","23.2","4.94","2.28","1.52",".243","78.7%","37.8%","12.5%","88.9","3.80","3.72","5.35","5.16","-0.3","23779"
"Chasen Shreve","NYM","1","1","0","25","0","26.1","9.91","3.42","2.05",".304","62.9%","40.0%","20.7%","90.7","6.49","4.91","5.01","3.68","-0.3","10855"
"Bennett Sousa","CHW","3","0","1","25","0","20.1","5.31","4.43","1.33",".314","50.3%","49.3%","12.0%","94.3","8.41","4.23","5.47","5.38","-0.3","21345"
"Kirby Snead","OAK","1","1","1","46","0","44.2","7.05","4.43","1.01",".349","67.1%","42.7%","8.5%","93.7","5.84","4.43","4.61","5.11","-0.3","19179"
"Steve Cishek","WSN","1","4","1","69","0","66.1","10.04","3.66","1.49",".265","77.6%","41.2%","16.7%","89.3","4.21","4.56","4.85","4.16","-0.3","6483"
"Yennier Cano","- - -","1","1","0","13","0","18.0","10.50","8.00","1.50",".411","51.5%","49.2%","18.8%","95.7","11.50","5.11","5.78","4.93","-0.3","25911"
"Brandon Hughes","CHC","2","3","8","57","0","57.2","10.61","3.28","1.72",".233","87.7%","33.8%","17.5%","93.3","3.12","3.86","4.64","3.78","-0.3","23460"
"Jackson Kowar","KCR","0","0","0","7","0","15.2","9.77","6.32","2.30",".460","64.8%","50.0%","25.0%","95.8","9.77","6.37","6.37","4.56","-0.3","21549"
"Dusten Knight","TBR","0","1","0","6","0","11.0","7.36","3.27","3.27",".219","74.5%","40.0%","26.7%","90.0","5.73","5.28","7.29","4.59","-0.3","16537"
"Jimmy Yacabonis","- - -","1","1","0","14","1","14.0","13.50","6.43","2.57",".444","64.4%","25.0%","20.0%","","8.36","7.98","6.40","4.80","-0.3","15157"
"Jharel Cotton","- - -","4","2","0","30","0","43.0","8.16","4.19","1.47",".239","77.9%","29.4%","11.5%","92.7","3.56","3.83","4.95","4.93","-0.3","13654"
"Sammy Long","SFG","1","3","1","28","6","42.1","7.02","2.98","1.70",".248","72.4%","39.2%","13.6%","94.5","3.61","4.28","5.07","4.68","-0.3","25379"
"Josh Rogers","WSN","2","2","0","16","3","26.1","4.10","3.76","2.05",".214","75.2%","34.8%","13.6%","90.6","5.13","5.01","6.42","5.93","-0.3","18510"
"Keynan Middleton","ARI","1","2","0","18","0","17.0","7.94","1.59","2.65",".244","53.8%","26.5%","20.0%","94.8","5.29","5.67","5.88","4.23","-0.3","15264"
"Jason Alexander","MIL","2","3","0","18","11","71.2","5.78","3.52","1.51",".329","70.7%","50.6%","18.2%","93.1","5.40","5.49","5.35","4.53","-0.3","19666"
"Austin Pruitt","OAK","0","1","1","39","1","55.1","6.18","1.46","1.79",".224","68.1%","45.5%","15.5%","91.5","4.23","3.94","4.87","4.18","-0.3","15290"
"Josh VanMeter","PIT","0","0","0","3","0","3.0","0.00","6.00","15.00",".500","40.0%","32.0%","50.0%","72.0","39.00","34.95","26.78","10.05","-0.3","15170"
"Ryan Burr","CHW","1","1","0","8","0","9.0","7.00","4.00","3.00",".200","64.1%","50.0%","30.0%","95.0","6.00","6.37","7.22","4.54","-0.3","17536"
"Tucker Davidson","- - -","2","7","0","12","11","52.0","5.71","6.06","1.21",".285","64.5%","44.1%","11.1%","93.1","6.75","4.84","5.79","5.83","-0.3","19871"
"Kohei Arihara","TEX","1","3","0","5","4","20.0","6.30","4.95","1.80",".421","63.1%","50.6%","21.1%","92.0","9.45","7.13","6.41","5.22","-0.3","27505"
"Dallas Keuchel","- - -","2","9","0","14","14","60.2","6.68","4.60","1.63",".384","51.1%","50.2%","17.2%","87.8","9.20","5.49","5.52","4.72","-0.3","9434"
"Tyler Gilbert","ARI","0","3","0","8","7","34.1","5.24","2.62","2.10",".234","70.1%","32.7%","15.4%","89.3","5.24","6.74","5.94","5.15","-0.3","17964"
"Tommy Milone","SEA","1","1","0","7","0","16.2","2.70","3.24","2.16",".189","71.4%","28.6%","12.9%","86.8","5.40","5.45","6.89","6.53","-0.3","7608"
"Jeurys Familia","- - -","2","3","0","48","0","44.1","8.32","4.47","1.42",".386","66.5%","47.8%","16.7%","95.6","6.09","4.87","4.94","4.29","-0.3","5114"
"Junior Fernandez","- - -","0","0","0","16","0","18.2","6.75","5.79","1.45",".278","93.3%","58.9%","20.0%","99.0","2.41","3.97","5.79","4.89","-0.3","18496"
"Joe Barlow","TEX","3","1","13","35","0","35.0","7.20","3.34","1.29",".229","70.3%","37.0%","11.1%","94.7","3.86","5.28","4.83","4.87","-0.3","22296"
"Thomas Szapucki","- - -","0","1","0","11","1","15.0","10.80","4.20","3.60",".361","79.5%","28.6%","30.0%","95.1","7.20","6.05","7.31","4.09","-0.3","21065"
"Ethan Roberts","CHC","0","1","0","9","0","7.2","10.57","7.04","3.52",".368","78.1%","36.4%","42.9%","93.7","8.22","8.91","8.59","4.86","-0.3","24930"
