Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
"Jonny Deluca","LAD",24,45,2,5,6,1,0.066666666,0.177777777,0.166666667,0.28125,0.261904761,0.311111111,0.428571428,0.32000229093763566,0.272,102.01556314933595,0.41536766523495317,0.5277444797206581,0.8855430483818054,0.2937128128510207,"Jonny Deluca",26365,676356
"Tyler Freeman","CLE",64,168,4,20,18,5,0.059523809,0.178571428,0.124183006,0.275,0.241830065,0.295180722,0.366013071,0.28964072465896606,0.314,83.90072527394273,1.4076337041333318,-1.8331116259148148,-0.9670050144195557,0.28981155228517413,"Tyler Freeman",22532,671289
"Adam Frazier","BAL",141,455,13,59,60,11,0.07032967,0.149450549,0.155339805,0.258258258,0.240291262,0.3,0.395631067,0.30240966465738084,0.301,92.94436113151419,2.0498928339220583,-1.7967073796248414,-10.866409659385681,0.27841819321420785,"Adam Frazier",15223,624428
"Miles Mastrobuoni","CHC",61,149,1,24,5,13,0.087248322,0.2147651,0.060150376,0.31,0.240601503,0.308219178,0.300751879,0.2754545562887845,0.302,70.73964800745355,3.6778358411975205,-1.723903311143495,-0.6401010006666183,0.27018284272269755,"Miles Mastrobuoni",20017,670156
"Jasson Domínguez","NYY",8,33,4,6,7,1,0.06060606,0.242424242,0.419354838,0.210526315,0.258064516,0.303030303,0.677419354,0.40301594409075653,0.364,162.44215325655958,0.261530754622072,2.730530933738639,-1.149223044514656,0.2694482885080895,"Jasson Dominguez",28080,691176
"Nick Fortes","MIA",108,323,6,33,26,4,0.052631578,0.182662538,0.095238095,0.233766233,0.204081632,0.2625,0.299319727,0.25064809862524273,0.273,52.72441606893222,-1.6673898119479418,-20.586783654041366,12.209750175476074,0.2613943893901147,"Nick Fortes",21538,663743
"Michael Perez","NYM",3,8,0,1,0,0,0,0.125,0.125,0.571428571,0.5,0.5,0.625,0.48642899841070175,0.366,215.73041762931604,0.0769184515811503,1.2240290732733834,1.0828939974308014,0.2571924730520736,"Michael Perez",12977,605421
"Xavier Edwards","MIA",30,85,0,12,3,5,0.035294117,0.164705882,0.037974684,0.353846153,0.29113924,0.325301204,0.329113924,0.2915204698780933,0.27,80.12255776425391,1.8153476156294346,-0.2780282821695228,-0.08061198890209198,0.2528421433990707,"Xavier Edwards",22266,669364
"Corey Julks","HOU",93,323,6,35,33,15,0.068111455,0.232198142,0.107382551,0.305936073,0.244966442,0.297213622,0.352348993,0.2856003854296894,0.294,79.84576777141244,0.748955437913537,-7.051107221320464,-1.390669822692871,0.252253503271324,"Corey Julks",20311,667452
"Logan O'Hoppe","LAA",51,199,14,23,29,0,0.070351758,0.24120603,0.263736264,0.239669421,0.236263736,0.296482412,0.5,0.33674993317330904,0.352,112.52779292187718,-1.8221641737036407,1.1649852892324892,-5.441479921340942,0.24759530078373576,"Logan O'Hoppe",24729,681351
"Michael Stefanic","LAA",25,71,0,5,6,0,0.112676056,0.112676056,0.064516129,0.333333333,0.29032258,0.38028169,0.354838709,0.3322275238977352,0.298,109.39306668230763,-0.20675639435648918,0.5923324446587548,-0.5393289923667908,0.24576343346172097,"Michael Stefanic",25353,683021
"Grae Kessinger","HOU",26,45,1,3,1,0,0.111111111,0.266666666,0.125,0.259259259,0.2,0.288888888,0.325,0.27520011398527355,0.308,72.63677764936757,-0.4990425007417798,-1.9744400711647423,2.9002123326063156,0.24472719920051247,"Grae Kessinger",25813,666197
"Estevan Florial","NYY",19,71,0,5,8,3,0.098591549,0.28169014,0.081967213,0.333333333,0.229508196,0.323943661,0.311475409,0.28801767926820565,0.305,82.73064191872905,0.7538168714381754,-0.7153253976882537,0.7459169924259186,0.2435286837877391,"Estevan Florial",19151,664314
"Luke Maile","CIN",78,199,6,17,25,2,0.070351758,0.246231155,0.156424581,0.29032258,0.234636871,0.308080808,0.391061452,0.3069776895672384,0.32,85.79636640033684,-2.9683271483518183,-6.470360927811644,2.101530075073242,0.24004249647647824,"Luke Maile",13355,571912
"Seby Zavala","- - -",73,193,7,17,18,1,0.062176165,0.3626943,0.142857143,0.23,0.171428571,0.230366492,0.314285714,0.23861364637994018,0.25,44.920624059864736,-1.1538970698602498,-13.851856998003578,9.59098470211029,0.2289722596582573,"Seby Zavala",18887,664874
"Yu Chang","BOS",39,112,6,12,18,4,0.026785714,0.303571428,0.190476191,0.169230769,0.161904761,0.2,0.352380952,0.23631566600366072,0.264,38.6458090761619,1.5922860885038972,-6.641348080265681,5.127620100975037,0.22840796947404737,"Yu Chang",14773,644374
"Drew Millas","WSN",11,33,1,1,6,0,0.121212121,0.151515151,0.178571429,0.318181818,0.285714285,0.375,0.464285714,0.3652524407953024,0.355,129.58392873688146,-0.2692446527071297,0.9403436583876177,0.1701509952545166,0.22277650119020456,"Drew Millas",25643,686452
"Jake Marisnick","- - -",46,83,2,10,10,2,0.036144578,0.253012048,0.171052631,0.296296296,0.236842105,0.280487804,0.407894736,0.29420830781866864,0.281,84.9221220181534,-0.8894136026501656,-2.42067122186434,1.7913570906966925,0.2184217180728777,"Jake Marisnick",11339,545350
"Amed Rosario","- - -",142,545,6,70,58,15,0.053211009,0.181651376,0.115686274,0.31372549,0.262745098,0.304587155,0.378431372,0.29701300542288966,0.303,88.37179050849414,-1.8213268439285457,-9.453505990467129,-6.881249561905861,0.2182460358436765,"Amed Rosario",15518,642708
"Bryan De La Cruz","MIA",153,627,19,61,78,4,0.063795853,0.226475279,0.153448276,0.308962264,0.258620689,0.305111821,0.412068965,0.3096066056349026,0.329,92.2463101915449,-2.1992429848760366,-8.222671456055412,-11.037179946899414,0.20841862918986276,"Bryan De La Cruz",19600,650559
"Rob Refsnyder","BOS",89,243,1,31,28,7,0.135802469,0.193415637,0.069306931,0.316129032,0.247524752,0.365145228,0.316831683,0.3144489121140286,0.341,92.80418392467328,-1.2366344765760005,-3.331786972177879,-2.8464370667934418,0.2069972969842832,"Rob Refsnyder",13770,608701
"Tyler Fitzgerald","SFG",10,34,2,3,5,2,0.058823529,0.294117647,0.25,0.25,0.21875,0.264705882,0.46875,0.30985812053960915,0.218,96.5876649599728,0.5615307590924203,0.41778389582322517,0.44185999035835266,0.20115879353762306,"Tyler Fitzgerald",26208,666149
"Abraham Toro","MIL",9,21,2,4,9,0,0.095238095,0.238095238,0.333333333,0.545454545,0.444444444,0.523809523,0.777777777,0.5438726714679173,0.462,249.4773446926852,-0.5692446497268975,3.319974925760279,-2.0598110258579254,0.19695646667507433,"Abraham Toro",19844,647351
"Jordan Luplow","- - -",39,90,2,11,5,2,0.133333333,0.3,0.116883117,0.291666666,0.207792207,0.322222222,0.324675324,0.2902106662814537,0.271,83.21010876835967,0.7009374690242112,-1.1096508025910579,0.006038039922714233,0.19478731137125996,"Jordan Luplow",16424,656669
"Michael Brantley","HOU",15,57,2,7,7,0,0.035087719,0.035087719,0.148148148,0.25490196,0.277777777,0.298245614,0.425925925,0.3086948781682734,0.283,95.85380861110418,-0.2000200510956347,-0.4831941398845301,0.49409496784210205,0.19414700357658787,"Michael Brantley",4106,488726
"Curtis Mead","TBR",24,92,1,12,5,0,0.076086956,0.228260869,0.096385542,0.327868852,0.253012048,0.326086956,0.34939759,0.3016156437604324,0.278,94.67073105884526,-0.9923462611623108,-1.5798150191570866,0.3277819302165881,0.18676193794592372,"Curtis Mead",23986,678554
"Jo Adell","LAA",17,62,3,7,6,1,0.064516129,0.403225806,0.241379311,0.3,0.206896551,0.258064516,0.448275862,0.29852948746373575,0.24,86.03513673948446,0.13075535325333476,-0.906671983689753,0.6571119725704193,0.18511080921292183,"Jo Adell",20220,666176
"Brice Turang","MIL",137,448,6,46,34,26,0.084821428,0.209821428,0.081683168,0.267973856,0.217821782,0.285393258,0.29950495,0.26166436465473863,0.275,60.30351061705561,4.18064827658236,-17.85358326496077,4.396460056304932,0.1792607204783221,"Brice Turang",22186,668930
"JJ Bleday","OAK",82,303,10,35,27,5,0.138613861,0.237623762,0.16015625,0.2259887,0.1953125,0.310231023,0.35546875,0.29702022189747773,0.301,91.54798769168356,0.816244977992028,-2.252296937560229,-6.3336896896362305,0.17013358921478608,"JJ Bleday",26368,668709
"Andrew Vaughn","CHW",152,615,21,67,80,0,0.058536585,0.209756097,0.171378091,0.299043062,0.25795053,0.313821138,0.429328621,0.3213874528078529,0.317,102.7981077385577,-6.177138900384307,-4.115232916258057,-15.070379972457886,0.1699646440085949,"Andrew Vaughn",26197,683734
"Anthony Rendon","LAA",43,183,2,23,22,2,0.136612021,0.147540983,0.081081081,0.268292682,0.236486486,0.360655737,0.317567567,0.31177071958291724,0.358,95.2133502179543,-0.24624329525977373,-1.295814853931819,-3.2244781255722046,0.16909318328369058,"Anthony Rendon",12861,543685
"Tristan Gray","TBR",2,5,1,1,1,0,0,0,0.6,0.25,0.4,0.4,1,0.577322804927826,0.705,285.7782624396676,-0.007693849969655275,1.1053037086130444,0.38675150088965893,0.16571213511873423,"Tristan Gray",19877,656484
"Zach Remillard","CHW",54,160,1,16,18,4,0.05,0.3,0.068027211,0.367346938,0.25170068,0.294871794,0.319727891,0.27033569735865437,0.218,67.41137742932838,1.9490156075917184,-4.298614337038174,0.5152480006217957,0.16467279795174738,"Zach Remillard",19788,621545
"Weston Wilson","PHI",8,22,1,5,2,3,0.272727272,0.227272727,0.1875,0.4,0.3125,0.5,0.5,0.44135627963326196,0.418,180.45687312552232,0.30095751117914915,2.494033221202277,-1.6041750013828278,0.16342757199162944,"Weston Wilson",19358,642215
"Dylan Carlson","STL",76,255,5,27,27,3,0.101960784,0.192156862,0.114155251,0.25595238,0.219178082,0.317647058,0.333333333,0.2930292346898247,0.32,83.89263768314326,0.08451206097379327,-5.004487366314561,-2.055433988571167,0.1618448197056641,"Dylan Carlson",20126,666185
"Spencer Horwitz","TOR",15,44,1,5,7,0,0.09090909,0.272727272,0.128205128,0.346153846,0.256410256,0.34090909,0.384615384,0.32225486636161804,0.291,105.79628573783594,0.007673801854252815,0.313258619771026,-0.19412899017333984,0.16090756359726904,"Spencer Horwitz",26477,687462
"Tucker Barnhart","CHC",47,123,1,6,9,1,0.097560975,0.341463414,0.055045871,0.313432835,0.201834862,0.284552845,0.256880733,0.2495812541101037,0.235,53.3958928621503,-1.3385092983953655,-8.440777970616587,5.860609769821167,0.1603499109041604,"Tucker Barnhart",10200,571466
"Chad Wallach","LAA",65,172,7,18,15,0,0.075581395,0.331395348,0.178343949,0.258064516,0.197452229,0.258823529,0.375796178,0.27499502055785235,0.289,69.72212603021114,-0.8606133530847728,-7.1005924451098235,2.8576200008392334,0.15948839495953446,"Chad Wallach",17161,595453
"Jonathan Aranda","TBR",34,103,2,13,13,0,0.126213592,0.300970873,0.137931034,0.327272727,0.229885057,0.339805825,0.367816091,0.31204355288954344,0.279,101.89887835356866,-0.0077339462004601955,0.22661536379175806,-2.1453760266304016,0.15753784960986383,"Jonathan Aranda",21837,666018
"Luis García","WSN",122,482,9,61,50,9,0.056016597,0.124481327,0.118568233,0.285714285,0.266219239,0.303534303,0.384787472,0.29678894728422167,0.309,83.6905186244818,-2.7655148738995194,-12.505425755837074,-2.367110013961792,0.15356720417812214,"Luis Garcia",20391,671277
"Drew Ellis","PHI",12,29,2,4,4,0,0.206896551,0.24137931,0.260869565,0.214285714,0.217391304,0.379310344,0.478260869,0.3734946271468853,0.367,134.96689753789957,-0.49134865077212453,0.7650367829961224,-0.23511700332164764,0.1513044131938304,"Drew Ellis",19873,656403
"Daniel Vogelbach","NYM",104,319,13,33,48,0,0.131661442,0.253918495,0.170909091,0.281767955,0.232727272,0.338557993,0.403636363,0.32684851011390204,0.323,108.7581844031997,-3.6616710973903537,-0.2001055328844341,-9.182100296020508,0.14758448670805813,"Daniel Vogelbach",14130,596129
"Michael Chavis","WSN",48,96,2,16,5,1,0.052083333,0.34375,0.098901099,0.357142857,0.241758241,0.28125,0.34065934,0.2731508656094472,0.258,67.84510786706483,0.7307352917268872,-3.093865264700843,1.2522229552268982,0.1423164644281181,"Michael Chavis",17321,656308
"Isiah Kiner-Falefa","NYY",115,361,6,39,37,14,0.077562326,0.193905817,0.098159509,0.288537549,0.242331288,0.305555555,0.340490797,0.28648816860384413,0.292,81.67045542937885,-2.6106602153740823,-10.539108302007497,-0.2994900047779083,0.14196638026517597,"Isiah Kiner-Falefa",16512,643396
"Tyler Wade","OAK",26,55,0,8,2,4,0.072727272,0.236363636,0.05882353,0.342105263,0.25490196,0.309090909,0.31372549,0.27826240171085703,0.251,78.54592893204915,0.5845922608859837,-0.8292524617089407,0.3687899950891733,0.14037200006855277,"Tyler Wade",15730,642180
"Zack Collins","CLE",2,6,0,0,0,0,0.333333333,0.333333333,0,1,0.5,0.666666666,0.5,0.5261603395144144,0.528,247.84525078709888,-0.0307753998786211,1.0321136659130896,0.12717399559915066,0.1359179606329517,"Zack Collins",19181,641470
"Sam Huff","TEX",21,45,3,5,6,0,0.044444444,0.377777777,0.255813953,0.347826086,0.255813953,0.288888888,0.511627906,0.3374866247177124,0.318,112.54101939198924,0.13844920322299004,0.8146484207153893,-0.9938291031867266,0.13454921751416085,"Sam Huff",22209,669087
"Miguel Vargas","LAD",81,304,7,36,32,3,0.125,0.200657894,0.171875,0.223958333,0.1953125,0.304635761,0.3671875,0.2950003931292664,0.305,85.25594001497036,0.3556917826645076,-5.19770195911703,-3.811945140361786,0.13380339811536934,"Miguel Vargas",20178,678246
"Nolan Schanuel","LAA",29,132,1,19,6,0,0.151515151,0.143939393,0.055045872,0.325842696,0.275229357,0.401515151,0.330275229,0.336507415498486,0.351,112.35969081689228,-0.3693047985434532,1.585533543776313,-4.755450010299683,0.13100510229072226,"Nolan Schanuel",33189,694384
"José Azocar","SDP",55,102,2,16,9,8,0.039215686,0.235294117,0.131868132,0.292307692,0.23076923,0.278350515,0.362637362,0.28020315625003933,0.307,78.17625822025994,1.4096088842488825,-1.3484096474919274,-0.8160736113786697,0.13049706979169756,"Jose Azocar",18821,640492
"Trevor Story","BOS",43,168,3,12,14,10,0.053571428,0.327380952,0.113924051,0.29,0.202531645,0.25,0.316455696,0.24908667412542163,0.266,47.49808489322836,0.1028725216165185,-10.465636873745728,6.058808088302612,0.12960174219847193,"Trevor Story",12564,596115
"Eguy Rosario","SDP",11,37,2,6,6,0,0.027027027,0.324324324,0.25,0.318181818,0.25,0.27027027,0.5,0.322417489580206,0.243,106.47396277472183,-0.2461631027981639,0.050620372293788796,-0.026330992579460144,0.1280492287326595,"Eguy Rosario",19964,666703
"Jake McCarthy","ARI",99,312,2,37,16,26,0.083333333,0.198717948,0.083333333,0.305164319,0.242753623,0.318181818,0.326086956,0.2891506974573259,0.293,78.73014669458904,4.065300723537803,-4.156877427916385,-5.221940040588379,0.12415502910458748,"Jake McCarthy",21622,664983
"Miguel Andujar","PIT",30,90,4,9,18,2,0.066666666,0.144444444,0.226190476,0.253731343,0.25,0.3,0.476190476,0.33026369147830537,0.322,105.12089377111815,0.3768984079360962,0.9479246538838259,-2.777350068092346,0.12316265650786215,"Miguel Andujar",15878,609280
"Tony Kemp","OAK",124,419,5,42,27,15,0.105011933,0.095465393,0.09470752,0.220820189,0.208913649,0.303398058,0.303621169,0.2755601050205601,0.297,76.6728210760379,-0.9885763563215733,-12.699888437904146,-0.3113299608230591,0.12177535865223124,"Tony Kemp",14894,643393
"Brendan Rodgers","COL",46,192,4,21,20,0,0.057291666,0.213541666,0.129213483,0.315789473,0.258426966,0.3125,0.387640449,0.30653145505736273,0.318,75.65777597249556,-0.05391708668321371,-5.844593241054356,0.47853289172053337,0.11683860365345061,"Brendan Rodgers",17907,663898
"Marco Luciano","SFG",14,45,0,4,0,1,0.133333333,0.377777777,0.076923077,0.409090909,0.23076923,0.333333333,0.307692307,0.29338213602701824,0.283,85.54325171922137,0.10767380334436893,-0.698355677870763,0.3012090027332306,0.1131893004355974,"Marco Luciano",25616,682617
"Kevin Pillar","ATL",81,206,9,29,32,4,0.029126213,0.242718446,0.187817259,0.255319148,0.228426395,0.247572815,0.416243654,0.2795932345019961,0.296,71.13781585253247,1.131692811846733,-6.234858316061489,0.3417999744415283,0.11182478524004646,"Kevin Pillar",12434,607680
"Jonathan Davis","MIA",34,104,2,22,10,1,0.067307692,0.278846153,0.133333333,0.327868852,0.244444444,0.306930693,0.377777777,0.29815757687729183,0.296,84.57163650466025,0.4711395539343357,-1.5168815734736363,-0.9118659794330597,0.11093719299883241,"Jonathan Davis",15104,641505
"Junior Caminero","TBR",7,36,1,4,7,0,0.055555555,0.222222222,0.117647059,0.28,0.235294117,0.277777777,0.352941176,0.2759724458058675,0.275,76.89604491338358,0.03844920173287392,-0.9581445112489533,0.8215317130088806,0.10831061560851156,"Junior Caminero",28163,691406
"Ildemaro Vargas","WSN",86,286,4,32,31,1,0.066433566,0.069930069,0.110687023,0.259414225,0.251908396,0.303886925,0.362595419,0.2924086554732845,0.299,80.75425992394104,-2.8375918506644666,-9.657341671327714,0.8845129907131195,0.09630126488335437,"Ildemaro Vargas",13324,545121
"Dalton Guthrie","PHI",23,28,0,4,0,0,0.107142857,0.25,0.041666667,0.235294117,0.166666666,0.285714285,0.208333333,0.239472895860672,0.281,45.127569124187666,0.4461430502124131,-1.457475925229732,1.44760886952281,0.09408541037258784,"Dalton Guthrie",21293,656495
"José Fermín","STL",21,61,0,2,4,0,0.098360655,0.13114754,0.019607843,0.279069767,0.235294117,0.33898305,0.25490196,0.2810081718331676,0.327,75.83451006834065,-0.36828714748844504,-2.194675939170785,1.0292200148105621,0.09090431744565497,"Jose Fermin",21746,665877
"Ben Rortvedt","NYY",32,79,2,6,4,0,0.139240506,0.240506329,0.102941177,0.127659574,0.117647058,0.240506329,0.220588235,0.2192386999914918,0.266,35.05621487515607,-0.023101598024368286,-6.170537357028772,4.3823899030685425,0.08927321929182919,"Ben Rortvedt",20287,666163
"Logan Porter","KCR",11,38,1,4,3,0,0.131578947,0.289473684,0.129032258,0.263157894,0.193548387,0.324324324,0.322580645,0.2968570042300869,0.298,82.61244987656549,-1.1769385235384107,-1.96862149242102,1.5115959644317627,0.08313539341823332,"Logan Porter",20626,682515
"Cody Thomas","OAK",19,46,1,1,2,0,0.086956521,0.369565217,0.142857142,0.375,0.238095238,0.304347826,0.38095238,0.30031308920487115,0.21,93.83045195418599,-0.6769385235384107,-1.0169867335165441,0.2320389747619629,0.07753348830577708,"Cody Thomas",19828,642137
"Jeter Downs","WSN",6,9,0,4,1,2,0.444444444,0.111111111,0,0.5,0.4,0.666666666,0.4,0.5054240094290839,0.534,223.54570245746075,0.3538369061425328,1.7314838918142326,-1.2919580861926079,0.07438434422245163,"Jeter Downs",22202,669023
"Raimel Tapia","- - -",64,169,3,28,13,10,0.100591715,0.23668639,0.101351351,0.301886792,0.236486486,0.317365269,0.337837837,0.29306506254002007,0.302,80.14281636253206,2.409568802919239,-1.727220201743128,-3.30491803586483,0.07114448482341798,"Raimel Tapia",14350,606132
"Cole Tucker","COL",5,10,0,2,2,0,0.1,0.2,0,0.666666666,0.5,0.6,0.5,0.495217102766037,0.457,202.14018825571384,0.5538369240239263,1.8193436210732719,-1.5026739835739136,0.06552933990446351,"Cole Tucker",17326,657061
"Alexander Canario","CHC",6,17,1,1,6,0,0,0.470588235,0.352941176,0.5,0.294117647,0.294117647,0.647058823,0.3871645927429199,0.258,145.62268791296168,0.08461230155080557,1.0455552049395334,-0.9730829894542694,0.06494704521878254,"Alexander Canario",22842,672744
